user_id,event_time,event_name,channel,device,variant,order_value
7697,2025-03-18 13:09:32,session,organic,tablet,control,0.0
723,2025-03-18 13:12:34,visit,paid_search,desktop,control,0.0
2149,2025-03-18 13:16:57,visit,email,mobile,treatment,0.0
1086,2025-03-18 13:16:59,session,email,mobile,control,0.0
3640,2025-03-18 13:19:31,session,organic,mobile,control,0.0
4897,2025-03-18 13:24:11,visit,organic,mobile,treatment,0.0
560,2025-03-18 13:25:16,visit,organic,desktop,control,0.0
4897,2025-03-18 13:26:32,signup,organic,mobile,treatment,0.0
7446,2025-03-18 13:28:26,visit,organic,desktop,treatment,0.0
3316,2025-03-18 13:29:28,visit,referral,desktop,control,0.0
2319,2025-03-18 13:36:28,visit,paid_search,mobile,treatment,0.0
6656,2025-03-18 13:37:29,signup,paid_search,desktop,control,0.0
1599,2025-03-18 13:39:22,visit,paid_search,mobile,control,0.0
2655,2025-03-18 13:39:55,visit,paid_search,mobile,control,0.0
11788,2025-03-18 13:42:02,visit,organic,desktop,control,0.0
7564,2025-03-18 13:42:16,session,paid_search,mobile,treatment,0.0
6186,2025-03-18 13:45:04,visit,paid_search,mobile,treatment,0.0
5364,2025-03-18 13:45:33,visit,paid_search,tablet,treatment,0.0
4286,2025-03-18 13:48:04,session,organic,mobile,treatment,0.0
6529,2025-03-18 13:53:14,session,social,mobile,control,0.0
2377,2025-03-18 13:55:09,signup,email,desktop,treatment,0.0
1007,2025-03-18 13:56:01,visit,email,tablet,treatment,0.0
3966,2025-03-18 13:58:11,visit,organic,mobile,treatment,0.0
10725,2025-03-18 13:59:14,visit,email,mobile,treatment,0.0
3067,2025-03-18 14:02:29,session,paid_search,mobile,treatment,0.0
4356,2025-03-18 14:02:56,session,social,mobile,control,0.0
1560,2025-03-18 14:10:51,visit,referral,mobile,control,0.0
10973,2025-03-18 14:10:52,session,referral,desktop,control,0.0
3966,2025-03-18 14:12:46,signup,organic,mobile,treatment,0.0
723,2025-03-18 14:15:05,signup,paid_search,desktop,control,0.0
8006,2025-03-18 14:15:56,signup,email,mobile,treatment,0.0
5572,2025-03-18 14:19:48,session,referral,desktop,treatment,0.0
11938,2025-03-18 14:20:21,session,social,desktop,treatment,0.0
1657,2025-03-18 14:20:41,signup,email,desktop,control,0.0
605,2025-03-18 14:25:08,session,email,mobile,treatment,0.0
10023,2025-03-18 14:26:11,session,referral,mobile,control,0.0
7446,2025-03-18 14:31:19,signup,organic,desktop,treatment,0.0
1560,2025-03-18 14:32:06,signup,referral,mobile,control,0.0
8638,2025-03-18 14:35:58,visit,social,tablet,treatment,0.0
11369,2025-03-18 14:37:00,visit,social,mobile,treatment,0.0
11783,2025-03-18 14:43:10,visit,organic,desktop,treatment,0.0
9181,2025-03-18 14:46:07,visit,paid_search,mobile,control,0.0
11788,2025-03-18 14:53:10,signup,organic,desktop,control,0.0
4504,2025-03-18 14:54:27,session,social,desktop,control,0.0
1163,2025-03-18 14:57:07,visit,social,mobile,treatment,0.0
10725,2025-03-18 14:57:28,signup,email,mobile,treatment,0.0
2919,2025-03-18 14:57:41,visit,referral,mobile,treatment,0.0
4327,2025-03-18 14:59:07,visit,organic,desktop,treatment,0.0
8220,2025-03-18 14:59:18,session,organic,tablet,treatment,0.0
1856,2025-03-18 14:59:19,add_to_cart,email,mobile,control,0.0
5364,2025-03-18 15:00:09,signup,paid_search,tablet,treatment,0.0
1007,2025-03-18 15:07:45,signup,email,tablet,treatment,0.0
2655,2025-03-18 15:09:44,signup,paid_search,mobile,control,0.0
6186,2025-03-18 15:10:21,signup,paid_search,mobile,treatment,0.0
2477,2025-03-18 15:12:41,session,email,tablet,control,0.0
9853,2025-03-18 15:12:45,visit,email,mobile,control,0.0
3778,2025-03-18 15:13:33,visit,social,mobile,treatment,0.0
8223,2025-03-18 15:19:55,session,referral,mobile,treatment,0.0
7217,2025-03-18 15:19:57,session,referral,desktop,treatment,0.0
4306,2025-03-18 15:30:24,session,social,mobile,treatment,0.0
4280,2025-03-18 15:30:57,add_to_cart,referral,tablet,treatment,0.0
582,2025-03-18 15:34:44,session,social,desktop,treatment,0.0
7783,2025-03-18 15:34:50,add_to_cart,email,mobile,treatment,0.0
8638,2025-03-18 15:37:00,signup,social,tablet,treatment,0.0
11369,2025-03-18 15:42:16,signup,social,mobile,treatment,0.0
5442,2025-03-18 15:42:58,session,organic,mobile,control,0.0
10064,2025-03-18 15:43:39,visit,paid_search,mobile,control,0.0
8112,2025-03-18 15:44:11,visit,paid_search,desktop,treatment,0.0
2512,2025-03-18 15:49:29,add_to_cart,paid_search,mobile,treatment,0.0
8065,2025-03-18 15:51:16,session,paid_search,mobile,treatment,0.0
1657,2025-03-18 16:00:00,add_to_cart,email,desktop,control,0.0
3778,2025-03-18 16:00:07,signup,social,mobile,treatment,0.0
8799,2025-03-18 16:02:33,visit,email,mobile,control,0.0
2673,2025-03-18 16:02:43,visit,referral,tablet,control,0.0
10235,2025-03-18 16:07:15,session,referral,desktop,treatment,0.0
9853,2025-03-18 16:08:01,signup,email,mobile,control,0.0
7248,2025-03-18 16:19:01,session,organic,desktop,control,0.0
4057,2025-03-18 16:21:46,add_to_cart,organic,tablet,control,0.0
9984,2025-03-18 16:22:40,visit,organic,desktop,treatment,0.0
1849,2025-03-18 16:31:48,session,organic,desktop,treatment,0.0
8405,2025-03-18 16:37:55,visit,referral,desktop,treatment,0.0
1733,2025-03-18 16:43:42,session,paid_search,mobile,control,0.0
2919,2025-03-18 16:47:31,signup,referral,mobile,treatment,0.0
8670,2025-03-18 16:47:52,session,organic,mobile,treatment,0.0
864,2025-03-18 16:50:34,session,paid_search,desktop,treatment,0.0
10764,2025-03-18 16:54:46,session,organic,desktop,treatment,0.0
7035,2025-03-18 17:01:46,visit,organic,mobile,treatment,0.0
8112,2025-03-18 17:03:13,signup,paid_search,desktop,treatment,0.0
5011,2025-03-18 17:03:42,visit,social,mobile,control,0.0
1144,2025-03-18 17:03:49,visit,organic,desktop,control,0.0
7035,2025-03-18 17:04:13,signup,organic,mobile,treatment,0.0
4067,2025-03-18 17:11:01,visit,paid_search,desktop,control,0.0
8405,2025-03-18 17:12:21,signup,referral,desktop,treatment,0.0
835,2025-03-18 17:14:14,add_to_cart,paid_search,mobile,treatment,0.0
6656,2025-03-18 17:16:56,add_to_cart,paid_search,desktop,control,0.0
5291,2025-03-18 17:18:25,session,email,mobile,treatment,0.0
1401,2025-03-18 17:18:30,add_to_cart,paid_search,desktop,treatment,0.0
9984,2025-03-18 17:19:28,signup,organic,desktop,treatment,0.0
11001,2025-03-18 17:21:36,purchase,social,desktop,treatment,53.78
4781,2025-03-18 18:12:08,visit,paid_search,mobile,treatment,0.0
4067,2025-03-18 18:29:34,signup,paid_search,desktop,control,0.0
6652,2025-03-18 18:31:48,add_to_cart,email,desktop,treatment,0.0
6801,2025-03-18 18:35:36,visit,referral,mobile,treatment,0.0
4675,2025-03-18 18:53:55,session,referral,mobile,control,0.0
8763,2025-03-18 18:57:50,session,social,desktop,control,0.0
882,2025-03-18 19:04:39,add_to_cart,social,desktop,treatment,0.0
7661,2025-03-18 19:05:26,session,social,mobile,control,0.0
6698,2025-03-18 19:12:43,session,email,tablet,control,0.0
5265,2025-03-18 19:22:09,session,organic,mobile,treatment,0.0
297,2025-03-18 19:25:14,visit,email,mobile,treatment,0.0
11865,2025-03-18 19:28:06,add_to_cart,referral,desktop,control,0.0
10017,2025-03-18 19:31:12,session,organic,desktop,control,0.0
5306,2025-03-18 19:36:16,session,social,desktop,treatment,0.0
4319,2025-03-18 19:41:13,visit,referral,mobile,control,0.0
6431,2025-03-18 19:50:57,visit,organic,mobile,control,0.0
7348,2025-03-18 19:51:30,session,email,tablet,treatment,0.0
5265,2025-03-18 20:03:13,session,organic,mobile,treatment,0.0
10645,2025-03-18 20:09:30,visit,social,mobile,treatment,0.0
7776,2025-03-18 20:16:05,visit,paid_search,desktop,control,0.0
297,2025-03-18 20:17:36,signup,email,mobile,treatment,0.0
1583,2025-03-18 20:40:35,session,organic,mobile,control,0.0
611,2025-03-18 20:53:03,session,social,desktop,control,0.0
125,2025-03-18 20:57:09,visit,organic,mobile,treatment,0.0
1548,2025-03-18 21:01:40,visit,organic,mobile,control,0.0
4971,2025-03-18 21:02:40,add_to_cart,social,mobile,treatment,0.0
7237,2025-03-18 21:05:49,session,organic,desktop,control,0.0
4108,2025-03-18 21:07:39,session,referral,mobile,control,0.0
4319,2025-03-18 21:07:56,signup,referral,mobile,control,0.0
2662,2025-03-18 21:08:00,session,organic,mobile,control,0.0
4184,2025-03-18 21:09:49,visit,organic,mobile,treatment,0.0
125,2025-03-18 21:11:28,signup,organic,mobile,treatment,0.0
2640,2025-03-18 21:23:37,visit,organic,mobile,treatment,0.0
11149,2025-03-18 21:32:22,visit,organic,mobile,treatment,0.0
5401,2025-03-18 21:36:53,visit,email,mobile,treatment,0.0
10063,2025-03-18 21:37:04,visit,social,mobile,treatment,0.0
3332,2025-03-18 21:37:50,visit,organic,mobile,treatment,0.0
7286,2025-03-18 21:46:19,session,social,desktop,treatment,0.0
7995,2025-03-18 21:46:22,add_to_cart,paid_search,mobile,treatment,0.0
6258,2025-03-18 21:46:31,session,organic,desktop,treatment,0.0
643,2025-03-18 21:57:47,visit,organic,desktop,treatment,0.0
6857,2025-03-18 21:58:56,session,organic,desktop,treatment,0.0
2036,2025-03-18 22:00:31,visit,referral,mobile,control,0.0
8678,2025-03-18 22:01:15,session,email,desktop,treatment,0.0
11529,2025-03-18 22:05:53,session,paid_search,tablet,treatment,0.0
1548,2025-03-18 22:06:06,signup,organic,mobile,control,0.0
3629,2025-03-18 22:07:36,visit,referral,mobile,control,0.0
8494,2025-03-18 22:13:11,visit,referral,desktop,treatment,0.0
4184,2025-03-18 22:14:41,signup,organic,mobile,treatment,0.0
3976,2025-03-18 22:26:56,session,organic,desktop,treatment,0.0
5600,2025-03-18 22:29:28,session,organic,mobile,treatment,0.0
6411,2025-03-18 22:37:29,add_to_cart,social,desktop,control,0.0
11096,2025-03-18 22:37:38,session,email,mobile,control,0.0
10017,2025-03-18 22:41:04,session,organic,desktop,control,0.0
2036,2025-03-18 22:41:53,signup,referral,mobile,control,0.0
1896,2025-03-18 22:42:36,visit,social,desktop,control,0.0
5300,2025-03-18 22:44:58,visit,social,tablet,treatment,0.0
9984,2025-03-18 22:57:39,add_to_cart,organic,desktop,treatment,0.0
2406,2025-03-18 23:03:51,session,email,desktop,treatment,0.0
1150,2025-03-18 23:13:15,visit,social,mobile,control,0.0
9388,2025-03-18 23:33:13,visit,organic,mobile,treatment,0.0
9273,2025-03-18 23:42:23,visit,organic,mobile,control,0.0
6258,2025-03-18 23:43:33,session,organic,desktop,treatment,0.0
1465,2025-03-18 23:46:57,visit,referral,mobile,treatment,0.0
3609,2025-03-18 23:47:09,session,referral,mobile,treatment,0.0
9776,2025-03-18 23:48:19,session,referral,desktop,control,0.0
643,2025-03-18 23:48:55,signup,organic,desktop,treatment,0.0
6055,2025-03-18 23:55:04,add_to_cart,referral,tablet,treatment,0.0
9717,2025-03-18 23:58:17,session,organic,tablet,control,0.0
10096,2025-03-18 23:59:19,session,paid_search,mobile,treatment,0.0
125,2025-03-19 00:06:41,add_to_cart,organic,mobile,treatment,0.0
9147,2025-03-19 00:09:45,session,referral,tablet,control,0.0
10546,2025-03-19 00:14:29,purchase,paid_search,desktop,control,43.55
11365,2025-03-19 00:17:19,visit,email,desktop,control,0.0
1896,2025-03-19 00:21:37,signup,social,desktop,control,0.0
86,2025-03-19 00:25:35,session,email,mobile,control,0.0
9025,2025-03-19 00:26:12,visit,email,desktop,treatment,0.0
1247,2025-03-19 00:26:25,visit,referral,mobile,treatment,0.0
4224,2025-03-19 00:38:22,session,social,mobile,control,0.0
9709,2025-03-19 00:41:25,visit,paid_search,mobile,control,0.0
6721,2025-03-19 00:54:48,visit,organic,desktop,treatment,0.0
11365,2025-03-19 00:55:14,signup,email,desktop,control,0.0
6,2025-03-19 00:56:19,visit,paid_search,desktop,control,0.0
5727,2025-03-19 00:56:27,session,paid_search,desktop,treatment,0.0
2994,2025-03-19 00:56:28,visit,paid_search,desktop,treatment,0.0
1247,2025-03-19 00:58:15,signup,referral,mobile,treatment,0.0
1735,2025-03-19 01:02:50,visit,email,desktop,control,0.0
598,2025-03-19 01:10:16,session,organic,mobile,control,0.0
9273,2025-03-19 01:10:21,signup,organic,mobile,control,0.0
5187,2025-03-19 01:13:06,visit,referral,mobile,treatment,0.0
9299,2025-03-19 01:36:57,add_to_cart,organic,mobile,treatment,0.0
3985,2025-03-19 01:37:14,visit,social,mobile,treatment,0.0
6411,2025-03-19 01:41:28,session,social,desktop,control,0.0
1348,2025-03-19 01:42:05,session,paid_search,mobile,treatment,0.0
2994,2025-03-19 01:42:15,signup,paid_search,desktop,treatment,0.0
7248,2025-03-19 02:03:08,purchase,organic,desktop,control,56.03
6,2025-03-19 02:10:15,signup,paid_search,desktop,control,0.0
2919,2025-03-19 02:15:18,add_to_cart,referral,mobile,treatment,0.0
2286,2025-03-19 02:18:59,session,organic,mobile,control,0.0
4084,2025-03-19 02:21:48,session,referral,mobile,control,0.0
10586,2025-03-19 02:24:43,visit,organic,mobile,treatment,0.0
10586,2025-03-19 02:28:11,signup,organic,mobile,treatment,0.0
7446,2025-03-19 02:31:52,add_to_cart,organic,desktop,treatment,0.0
8405,2025-03-19 02:34:44,session,referral,desktop,treatment,0.0
4920,2025-03-19 02:39:17,session,organic,mobile,control,0.0
8998,2025-03-19 02:40:40,visit,organic,desktop,treatment,0.0
25,2025-03-19 02:41:52,session,email,desktop,control,0.0
7486,2025-03-19 02:42:28,visit,referral,mobile,control,0.0
1548,2025-03-19 02:47:52,add_to_cart,organic,mobile,control,0.0
2672,2025-03-19 02:50:12,visit,paid_search,mobile,control,0.0
4971,2025-03-19 02:50:20,session,social,mobile,treatment,0.0
1419,2025-03-19 02:51:29,visit,paid_search,mobile,treatment,0.0
1419,2025-03-19 02:55:15,signup,paid_search,mobile,treatment,0.0
6186,2025-03-19 02:59:54,add_to_cart,paid_search,mobile,treatment,0.0
1735,2025-03-19 03:00:02,signup,email,desktop,control,0.0
10200,2025-03-19 03:08:06,visit,organic,mobile,treatment,0.0
2672,2025-03-19 03:11:38,signup,paid_search,mobile,control,0.0
1773,2025-03-19 03:15:00,session,organic,mobile,treatment,0.0
11883,2025-03-19 03:15:54,session,paid_search,mobile,control,0.0
9035,2025-03-19 03:17:42,visit,referral,mobile,treatment,0.0
1486,2025-03-19 03:26:49,visit,email,desktop,treatment,0.0
2903,2025-03-19 03:37:27,visit,email,mobile,treatment,0.0
3998,2025-03-19 03:48:46,add_to_cart,organic,mobile,treatment,0.0
5563,2025-03-19 03:55:56,session,paid_search,mobile,treatment,0.0
8998,2025-03-19 04:00:16,signup,organic,desktop,treatment,0.0
1548,2025-03-19 04:07:24,purchase,organic,mobile,control,42.73
9113,2025-03-19 04:08:37,visit,referral,mobile,treatment,0.0
10874,2025-03-19 04:09:38,session,referral,mobile,treatment,0.0
723,2025-03-19 04:17:48,session,paid_search,desktop,control,0.0
10213,2025-03-19 04:24:49,visit,organic,mobile,control,0.0
482,2025-03-19 04:26:54,session,paid_search,mobile,control,0.0
3055,2025-03-19 04:38:38,session,email,mobile,treatment,0.0
8112,2025-03-19 04:41:36,add_to_cart,paid_search,desktop,treatment,0.0
8449,2025-03-19 04:43:25,session,social,mobile,control,0.0
9035,2025-03-19 04:47:29,signup,referral,mobile,treatment,0.0
11158,2025-03-19 04:51:00,session,referral,tablet,control,0.0
7134,2025-03-19 04:52:25,visit,paid_search,mobile,treatment,0.0
10200,2025-03-19 04:53:19,signup,organic,mobile,treatment,0.0
7843,2025-03-19 04:53:48,visit,email,desktop,treatment,0.0
3456,2025-03-19 04:56:59,visit,organic,desktop,treatment,0.0
3962,2025-03-19 05:04:45,visit,paid_search,tablet,control,0.0
8803,2025-03-19 05:05:20,session,organic,mobile,treatment,0.0
8556,2025-03-19 05:10:14,visit,social,mobile,control,0.0
9113,2025-03-19 05:11:38,signup,referral,mobile,treatment,0.0
4333,2025-03-19 05:18:31,visit,social,mobile,treatment,0.0
1392,2025-03-19 05:20:07,session,organic,mobile,treatment,0.0
2847,2025-03-19 05:33:59,visit,email,desktop,control,0.0
3732,2025-03-19 05:35:05,visit,paid_search,desktop,treatment,0.0
2621,2025-03-19 05:39:37,add_to_cart,referral,mobile,control,0.0
301,2025-03-19 05:40:12,session,organic,desktop,treatment,0.0
2847,2025-03-19 05:41:14,signup,email,desktop,control,0.0
9653,2025-03-19 05:42:39,session,referral,desktop,treatment,0.0
10548,2025-03-19 05:44:41,visit,paid_search,mobile,control,0.0
10548,2025-03-19 05:46:28,signup,paid_search,mobile,control,0.0
8241,2025-03-19 05:46:44,session,organic,mobile,treatment,0.0
10987,2025-03-19 05:48:07,session,organic,desktop,treatment,0.0
10213,2025-03-19 06:07:52,signup,organic,mobile,control,0.0
1589,2025-03-19 06:10:33,visit,social,mobile,control,0.0
10257,2025-03-19 06:11:58,session,social,desktop,treatment,0.0
1589,2025-03-19 06:15:12,signup,social,mobile,control,0.0
4451,2025-03-19 06:15:36,visit,paid_search,mobile,control,0.0
3107,2025-03-19 06:20:05,visit,organic,tablet,control,0.0
7843,2025-03-19 06:25:03,signup,email,desktop,treatment,0.0
7134,2025-03-19 06:27:04,signup,paid_search,mobile,treatment,0.0
11957,2025-03-19 06:28:13,purchase,social,mobile,control,49.63
1292,2025-03-19 06:34:05,visit,organic,desktop,treatment,0.0
10646,2025-03-19 06:34:11,visit,paid_search,mobile,treatment,0.0
3962,2025-03-19 06:45:11,signup,paid_search,tablet,control,0.0
1987,2025-03-19 06:47:11,session,referral,desktop,control,0.0
6627,2025-03-19 06:50:07,session,paid_search,mobile,control,0.0
3456,2025-03-19 06:54:24,signup,organic,desktop,treatment,0.0
5963,2025-03-19 06:58:34,purchase,email,desktop,control,52.87
10646,2025-03-19 07:04:02,signup,paid_search,mobile,treatment,0.0
4333,2025-03-19 07:06:27,signup,social,mobile,treatment,0.0
5454,2025-03-19 07:20:38,session,organic,desktop,treatment,0.0
9882,2025-03-19 07:23:20,visit,paid_search,mobile,control,0.0
10725,2025-03-19 07:25:37,add_to_cart,email,mobile,treatment,0.0
10033,2025-03-19 07:36:00,visit,organic,mobile,treatment,0.0
9378,2025-03-19 07:36:25,visit,organic,desktop,treatment,0.0
9378,2025-03-19 07:57:11,signup,organic,desktop,treatment,0.0
1560,2025-03-19 08:05:32,add_to_cart,referral,mobile,control,0.0
3339,2025-03-19 08:06:32,visit,social,desktop,control,0.0
4067,2025-03-19 08:11:34,add_to_cart,paid_search,desktop,control,0.0
10990,2025-03-19 08:25:58,visit,email,desktop,treatment,0.0
8112,2025-03-19 08:44:23,session,paid_search,desktop,treatment,0.0
5663,2025-03-19 08:46:19,visit,paid_search,desktop,treatment,0.0
5410,2025-03-19 08:49:45,session,organic,desktop,treatment,0.0
5663,2025-03-19 08:54:56,signup,paid_search,desktop,treatment,0.0
8006,2025-03-19 08:59:02,add_to_cart,email,mobile,treatment,0.0
2098,2025-03-19 09:00:31,visit,paid_search,mobile,control,0.0
2332,2025-03-19 09:00:52,visit,social,mobile,treatment,0.0
3470,2025-03-19 09:01:44,visit,organic,mobile,treatment,0.0
1313,2025-03-19 09:05:02,session,paid_search,desktop,control,0.0
2869,2025-03-19 09:09:30,visit,paid_search,mobile,control,0.0
2198,2025-03-19 09:12:31,visit,organic,mobile,treatment,0.0
4312,2025-03-19 09:21:43,visit,paid_search,tablet,control,0.0
2153,2025-03-19 09:26:04,visit,social,desktop,treatment,0.0
7035,2025-03-19 09:31:46,session,organic,mobile,treatment,0.0
3005,2025-03-19 09:33:20,session,organic,desktop,treatment,0.0
6056,2025-03-19 09:51:24,visit,social,mobile,control,0.0
11865,2025-03-19 09:52:42,session,referral,desktop,control,0.0
1138,2025-03-19 09:53:21,session,organic,desktop,treatment,0.0
4312,2025-03-19 09:57:42,signup,paid_search,tablet,control,0.0
5291,2025-03-19 09:57:55,session,email,mobile,treatment,0.0
10725,2025-03-19 10:00:21,purchase,email,mobile,treatment,52.93
297,2025-03-19 10:01:21,add_to_cart,email,mobile,treatment,0.0
610,2025-03-19 10:01:39,visit,organic,tablet,control,0.0
11802,2025-03-19 10:03:16,session,email,mobile,treatment,0.0
2869,2025-03-19 10:03:44,signup,paid_search,mobile,control,0.0
7495,2025-03-19 10:06:55,visit,social,mobile,control,0.0
11921,2025-03-19 10:09:44,visit,organic,mobile,treatment,0.0
2332,2025-03-19 10:11:54,signup,social,mobile,treatment,0.0
5840,2025-03-19 10:12:16,session,organic,mobile,control,0.0
1347,2025-03-19 10:20:04,visit,paid_search,desktop,treatment,0.0
10990,2025-03-19 10:24:05,signup,email,desktop,treatment,0.0
1347,2025-03-19 10:24:46,signup,paid_search,desktop,treatment,0.0
11957,2025-03-19 10:25:47,session,social,mobile,control,0.0
9625,2025-03-19 10:30:12,visit,organic,mobile,treatment,0.0
3873,2025-03-19 10:32:32,visit,social,mobile,control,0.0
3578,2025-03-19 10:36:56,visit,social,desktop,control,0.0
4637,2025-03-19 10:37:55,session,referral,mobile,control,0.0
1706,2025-03-19 10:38:34,visit,paid_search,desktop,control,0.0
2198,2025-03-19 10:45:33,signup,organic,mobile,treatment,0.0
4142,2025-03-19 10:57:41,visit,email,desktop,control,0.0
8449,2025-03-19 11:01:20,session,social,mobile,control,0.0
7495,2025-03-19 11:01:28,signup,social,mobile,control,0.0
2153,2025-03-19 11:06:11,signup,social,desktop,treatment,0.0
6411,2025-03-19 11:22:44,session,social,desktop,control,0.0
11369,2025-03-19 11:24:11,add_to_cart,social,mobile,treatment,0.0
7300,2025-03-19 11:30:20,visit,social,mobile,control,0.0
4333,2025-03-19 11:30:27,add_to_cart,social,mobile,treatment,0.0
6117,2025-03-19 11:31:53,session,paid_search,mobile,treatment,0.0
3578,2025-03-19 11:34:51,signup,social,desktop,control,0.0
1706,2025-03-19 11:37:13,signup,paid_search,desktop,control,0.0
11998,2025-03-19 11:42:05,visit,social,desktop,treatment,0.0
11998,2025-03-19 11:45:50,signup,social,desktop,treatment,0.0
10372,2025-03-19 11:47:41,visit,social,desktop,control,0.0
8713,2025-03-19 11:50:16,visit,referral,mobile,treatment,0.0
7826,2025-03-19 11:54:20,visit,social,mobile,treatment,0.0
1521,2025-03-19 11:56:29,visit,organic,mobile,treatment,0.0
10372,2025-03-19 11:58:30,signup,social,desktop,control,0.0
4558,2025-03-19 12:02:39,visit,organic,tablet,control,0.0
643,2025-03-19 12:07:56,add_to_cart,organic,desktop,treatment,0.0
8713,2025-03-19 12:09:41,signup,referral,mobile,treatment,0.0
9067,2025-03-19 12:13:33,visit,email,desktop,control,0.0
7300,2025-03-19 12:18:30,signup,social,mobile,control,0.0
11388,2025-03-19 12:19:07,visit,social,mobile,control,0.0
9625,2025-03-19 12:24:36,signup,organic,mobile,treatment,0.0
10477,2025-03-19 12:28:14,session,email,tablet,treatment,0.0
4749,2025-03-19 12:29:53,visit,paid_search,mobile,treatment,0.0
4142,2025-03-19 12:49:09,signup,email,desktop,control,0.0
7826,2025-03-19 12:50:24,signup,social,mobile,treatment,0.0
11843,2025-03-19 12:50:28,session,email,desktop,control,0.0
9222,2025-03-19 13:00:49,visit,social,desktop,treatment,0.0
107,2025-03-19 13:01:13,session,referral,mobile,control,0.0
11568,2025-03-19 13:04:45,visit,paid_search,tablet,control,0.0
6888,2025-03-19 13:17:07,session,organic,desktop,control,0.0
4694,2025-03-19 13:27:38,visit,organic,mobile,control,0.0
4558,2025-03-19 13:30:11,signup,organic,tablet,control,0.0
4149,2025-03-19 13:30:19,visit,paid_search,mobile,control,0.0
10242,2025-03-19 13:32:00,session,referral,mobile,treatment,0.0
1735,2025-03-19 13:41:28,add_to_cart,email,desktop,control,0.0
6186,2025-03-19 13:43:03,session,paid_search,mobile,treatment,0.0
8236,2025-03-19 13:44:24,visit,paid_search,mobile,treatment,0.0
746,2025-03-19 13:52:16,session,organic,desktop,control,0.0
8998,2025-03-19 14:07:51,add_to_cart,organic,desktop,treatment,0.0
4539,2025-03-19 14:12:32,session,paid_search,desktop,treatment,0.0
11388,2025-03-19 14:12:55,signup,social,mobile,control,0.0
3465,2025-03-19 14:20:07,session,referral,mobile,control,0.0
829,2025-03-19 14:22:34,visit,social,desktop,control,0.0
9222,2025-03-19 14:26:38,signup,social,desktop,treatment,0.0
6376,2025-03-19 14:32:09,visit,organic,mobile,treatment,0.0
11568,2025-03-19 14:33:09,signup,paid_search,tablet,control,0.0
9214,2025-03-19 14:34:27,visit,social,desktop,treatment,0.0
4694,2025-03-19 14:44:40,signup,organic,mobile,control,0.0
9222,2025-03-19 14:47:25,add_to_cart,social,desktop,treatment,0.0
8700,2025-03-19 14:47:47,session,social,desktop,control,0.0
10571,2025-03-19 14:49:14,session,social,desktop,treatment,0.0
9914,2025-03-19 14:53:36,visit,social,desktop,treatment,0.0
8548,2025-03-19 14:53:54,visit,organic,desktop,treatment,0.0
1509,2025-03-19 15:00:12,visit,social,mobile,treatment,0.0
112,2025-03-19 15:02:26,session,paid_search,tablet,treatment,0.0
3881,2025-03-19 15:05:35,visit,organic,desktop,treatment,0.0
8548,2025-03-19 15:16:17,signup,organic,desktop,treatment,0.0
9214,2025-03-19 15:21:32,signup,social,desktop,treatment,0.0
10169,2025-03-19 15:32:19,visit,organic,mobile,treatment,0.0
1856,2025-03-19 15:36:10,session,email,mobile,control,0.0
8713,2025-03-19 15:37:23,add_to_cart,referral,mobile,treatment,0.0
1280,2025-03-19 15:41:39,visit,email,mobile,control,0.0
11704,2025-03-19 15:43:32,visit,organic,mobile,control,0.0
1280,2025-03-19 15:46:28,signup,email,mobile,control,0.0
2512,2025-03-19 15:53:22,purchase,paid_search,mobile,treatment,28.95
6376,2025-03-19 15:54:03,signup,organic,mobile,treatment,0.0
3881,2025-03-19 16:03:35,signup,organic,desktop,treatment,0.0
125,2025-03-19 16:04:56,session,organic,mobile,treatment,0.0
10577,2025-03-19 16:06:11,visit,organic,mobile,control,0.0
9598,2025-03-19 16:11:49,session,paid_search,desktop,treatment,0.0
11704,2025-03-19 16:11:51,signup,organic,mobile,control,0.0
4944,2025-03-19 16:19:47,visit,paid_search,mobile,treatment,0.0
9777,2025-03-19 16:22:16,session,organic,tablet,treatment,0.0
7701,2025-03-19 16:23:03,session,referral,desktop,treatment,0.0
1509,2025-03-19 16:29:52,signup,social,mobile,treatment,0.0
5156,2025-03-19 16:30:32,visit,organic,desktop,treatment,0.0
9273,2025-03-19 16:35:39,session,organic,mobile,control,0.0
8998,2025-03-19 16:45:01,purchase,organic,desktop,treatment,44.8
9269,2025-03-19 16:49:39,session,organic,tablet,control,0.0
3264,2025-03-19 16:50:09,visit,referral,mobile,control,0.0
9523,2025-03-19 16:53:19,visit,paid_search,mobile,treatment,0.0
1347,2025-03-19 17:01:22,add_to_cart,paid_search,desktop,treatment,0.0
8276,2025-03-19 17:03:03,visit,social,desktop,treatment,0.0
9923,2025-03-19 17:04:01,session,organic,desktop,treatment,0.0
6764,2025-03-19 17:04:17,visit,social,desktop,treatment,0.0
6111,2025-03-19 17:11:07,visit,paid_search,mobile,control,0.0
1734,2025-03-19 17:11:48,visit,organic,tablet,treatment,0.0
2558,2025-03-19 17:14:46,visit,email,desktop,control,0.0
9076,2025-03-19 17:30:24,visit,social,mobile,control,0.0
7554,2025-03-19 17:34:39,session,referral,mobile,treatment,0.0
10372,2025-03-19 17:35:10,add_to_cart,social,desktop,control,0.0
8405,2025-03-19 17:41:04,session,referral,desktop,treatment,0.0
3264,2025-03-19 17:42:51,signup,referral,mobile,control,0.0
6111,2025-03-19 17:55:00,signup,paid_search,mobile,control,0.0
